source_file,source_type,offset_ms,score,pred_0_50
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\752.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\768.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\768.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\768.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\768.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\768.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\768.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\768.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\772.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\772.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\772.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\772.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\772.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\772.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\772.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\779.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\779.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\779.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\779.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\779.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\779.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\779.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\792.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\792.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\792.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\792.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\792.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\792.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\792.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\80.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\80.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\80.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\80.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\80.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\80.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\80.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\802.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\802.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\802.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\802.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\802.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\802.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\811.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\811.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\811.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\811.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\811.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\811.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\819.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\819.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\819.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\819.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\819.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\819.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\838.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\838.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\838.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\838.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\838.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\847.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\847.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\847.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\847.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\847.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\847.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\847.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\85.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\85.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\85.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\85.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\85.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\85.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\852.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\852.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\852.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\852.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\852.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\852.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\855.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\855.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\855.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\855.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\855.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\855.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\87.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\87.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\87.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\87.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\87.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\87.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\87.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\882.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\882.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\882.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\882.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\882.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\882.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\882.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\891.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\891.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\891.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\891.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\891.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\891.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\895.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\895.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\895.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\895.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\895.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\895.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\895.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\926.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\926.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\926.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\926.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\926.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\926.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\926.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\952.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\952.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\952.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\952.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\952.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\952.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\952.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\972.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\972.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\972.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\972.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\972.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\972.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\972.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\973.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\973.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\973.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\973.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\973.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\973.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\982.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\982.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\982.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\982.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\982.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\982.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\982.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\996.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\996.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\996.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\996.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\996.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\996.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\0.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\0.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\0.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\0.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\0.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\0.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\0.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1037.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1037.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1037.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1037.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1037.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1037.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1055.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1055.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1055.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1055.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1055.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1055.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1056.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1056.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1056.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1056.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1056.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1056.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1060.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1060.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1060.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1060.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1060.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1060.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1067.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1067.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1067.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1067.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1067.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1067.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1067.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1078.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1078.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1078.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1078.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1078.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1078.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1088.wav,TTS,0,0.99609375,1
