file,keyword,voice,speed,source
amy/slow/9.wav,Ira,amy,slow,synthetic
lessac/fast/8.wav,Ira,lessac,fast,synthetic
amy/14.wav,Ira,unknown,unknown,synthetic
ryan/normal/74.wav,Ira,ryan,normal,synthetic
ryan/31.wav,Ira,unknown,unknown,synthetic
pilot100/23.wav,Ira,unknown,unknown,synthetic
lessac/15.wav,Ira,unknown,unknown,synthetic
pilot100/44.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/25.wav,Ira,hfc_male,normal,synthetic
lessac/83.wav,Ira,unknown,unknown,synthetic
lessac/44.wav,Ira,unknown,unknown,synthetic
ryan/slow/21.wav,Ira,ryan,slow,synthetic
ryan/fast/20.wav,Ira,ryan,fast,synthetic
lessac/14.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/28.wav,Ira,hfc_female,slow,synthetic
hfc_female/slow/27.wav,Ira,hfc_female,slow,synthetic
lessac/75.wav,Ira,unknown,unknown,synthetic
hfc_female/42.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/31.wav,Ira,hfc_male,fast,synthetic
ryan/91.wav,Ira,unknown,unknown,synthetic
lessac/56.wav,Ira,unknown,unknown,synthetic
ryan/normal/72.wav,Ira,ryan,normal,synthetic
ryan/24.wav,Ira,unknown,unknown,synthetic
lessac/107.wav,Ira,unknown,unknown,synthetic
pilot100/21.wav,Ira,unknown,unknown,synthetic
pilot100/89.wav,Ira,unknown,unknown,synthetic
hfc_male/31.wav,Ira,unknown,unknown,synthetic
ryan/slow/8.wav,Ira,ryan,slow,synthetic
amy/fast/17.wav,Ira,amy,fast,synthetic
pilot100/6.wav,Ira,unknown,unknown,synthetic
lessac/fast/17.wav,Ira,lessac,fast,synthetic
amy/28.wav,Ira,unknown,unknown,synthetic
lessac/normal/91.wav,Ira,lessac,normal,synthetic
ryan/normal/6.wav,Ira,ryan,normal,synthetic
amy/48.wav,Ira,unknown,unknown,synthetic
amy/65.wav,Ira,unknown,unknown,synthetic
pilot100/40.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/26.wav,Ira,hfc_female,fast,synthetic
lessac/normal/9.wav,Ira,lessac,normal,synthetic
amy/87.wav,Ira,unknown,unknown,synthetic
ryan/fast/13.wav,Ira,ryan,fast,synthetic
lessac/normal/93.wav,Ira,lessac,normal,synthetic
pilot100/68.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/23.wav,Ira,hfc_female,normal,synthetic
hfc_male/normal/48.wav,Ira,hfc_male,normal,synthetic
ryan/normal/7.wav,Ira,ryan,normal,synthetic
lessac/normal/23.wav,Ira,lessac,normal,synthetic
hfc_male/37.wav,Ira,unknown,unknown,synthetic
hfc_male/17.wav,Ira,unknown,unknown,synthetic
ryan/100.wav,Ira,unknown,unknown,synthetic
ryan/83.wav,Ira,unknown,unknown,synthetic
hfc_male/18.wav,Ira,unknown,unknown,synthetic
lessac/normal/38.wav,Ira,lessac,normal,synthetic
hfc_female/normal/38.wav,Ira,hfc_female,normal,synthetic
lessac/normal/100.wav,Ira,lessac,normal,synthetic
hfc_female/38.wav,Ira,unknown,unknown,synthetic
hfc_male/slow/31.wav,Ira,hfc_male,slow,synthetic
amy/normal/97.wav,Ira,amy,normal,synthetic
ryan/normal/16.wav,Ira,ryan,normal,synthetic
amy/normal/108.wav,Ira,amy,normal,synthetic
lessac/78.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/103.wav,Ira,hfc_male,normal,synthetic
amy/40.wav,Ira,unknown,unknown,synthetic
lessac/slow/27.wav,Ira,lessac,slow,synthetic
hfc_male/slow/7.wav,Ira,hfc_male,slow,synthetic
ryan/88.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/16.wav,Ira,hfc_male,normal,synthetic
hfc_male/34.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/6.wav,Ira,hfc_male,fast,synthetic
amy/44.wav,Ira,unknown,unknown,synthetic
ryan/normal/1.wav,Ira,ryan,normal,synthetic
hfc_male/normal/74.wav,Ira,hfc_male,normal,synthetic
hfc_female/normal/61.wav,Ira,hfc_female,normal,synthetic
ryan/normal/12.wav,Ira,ryan,normal,synthetic
lessac/26.wav,Ira,unknown,unknown,synthetic
ryan/62.wav,Ira,unknown,unknown,synthetic
pilot100/67.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/8.wav,Ira,hfc_male,fast,synthetic
ryan/fast/26.wav,Ira,ryan,fast,synthetic
hfc_male/63.wav,Ira,unknown,unknown,synthetic
amy/109.wav,Ira,unknown,unknown,synthetic
pilot100/86.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/26.wav,Ira,hfc_male,fast,synthetic
amy/27.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/7.wav,Ira,hfc_male,fast,synthetic
hfc_male/normal/45.wav,Ira,hfc_male,normal,synthetic
hfc_female/84.wav,Ira,unknown,unknown,synthetic
amy/fast/15.wav,Ira,amy,fast,synthetic
hfc_male/normal/37.wav,Ira,hfc_male,normal,synthetic
hfc_male/slow/4.wav,Ira,hfc_male,slow,synthetic
hfc_male/24.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/21.wav,Ira,hfc_male,normal,synthetic
hfc_male/normal/35.wav,Ira,hfc_male,normal,synthetic
ryan/slow/3.wav,Ira,ryan,slow,synthetic
ryan/48.wav,Ira,unknown,unknown,synthetic
amy/slow/38.wav,Ira,amy,slow,synthetic
hfc_male/fast/30.wav,Ira,hfc_male,fast,synthetic
hfc_female/fast/39.wav,Ira,hfc_female,fast,synthetic
amy/slow/34.wav,Ira,amy,slow,synthetic
ryan/slow/11.wav,Ira,ryan,slow,synthetic
amy/normal/102.wav,Ira,amy,normal,synthetic
hfc_male/110.wav,Ira,unknown,unknown,synthetic
hfc_male/33.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/6.wav,Ira,hfc_female,normal,synthetic
hfc_female/normal/0.wav,Ira,hfc_female,normal,synthetic
hfc_female/normal/86.wav,Ira,hfc_female,normal,synthetic
amy/fast/8.wav,Ira,amy,fast,synthetic
hfc_male/normal/81.wav,Ira,hfc_male,normal,synthetic
hfc_female/normal/65.wav,Ira,hfc_female,normal,synthetic
hfc_female/normal/106.wav,Ira,hfc_female,normal,synthetic
lessac/2.wav,Ira,unknown,unknown,synthetic
lessac/88.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/7.wav,Ira,hfc_female,normal,synthetic
hfc_female/normal/14.wav,Ira,hfc_female,normal,synthetic
hfc_female/normal/36.wav,Ira,hfc_female,normal,synthetic
hfc_male/slow/1.wav,Ira,hfc_male,slow,synthetic
lessac/109.wav,Ira,unknown,unknown,synthetic
hfc_female/102.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/93.wav,Ira,hfc_male,normal,synthetic
hfc_male/normal/57.wav,Ira,hfc_male,normal,synthetic
lessac/57.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/87.wav,Ira,hfc_male,normal,synthetic
hfc_male/106.wav,Ira,unknown,unknown,synthetic
pilot100/84.wav,Ira,unknown,unknown,synthetic
lessac/normal/101.wav,Ira,lessac,normal,synthetic
amy/normal/93.wav,Ira,amy,normal,synthetic
hfc_male/slow/21.wav,Ira,hfc_male,slow,synthetic
amy/normal/70.wav,Ira,amy,normal,synthetic
hfc_female/normal/18.wav,Ira,hfc_female,normal,synthetic
pilot100/88.wav,Ira,unknown,unknown,synthetic
hfc_male/slow/37.wav,Ira,hfc_male,slow,synthetic
lessac/81.wav,Ira,unknown,unknown,synthetic
hfc_female/27.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/16.wav,Ira,hfc_female,fast,synthetic
hfc_male/normal/54.wav,Ira,hfc_male,normal,synthetic
amy/normal/43.wav,Ira,amy,normal,synthetic
amy/108.wav,Ira,unknown,unknown,synthetic
amy/slow/29.wav,Ira,amy,slow,synthetic
hfc_female/normal/115.wav,Ira,hfc_female,normal,synthetic
lessac/normal/78.wav,Ira,lessac,normal,synthetic
lessac/38.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/32.wav,Ira,hfc_male,fast,synthetic
hfc_female/61.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/34.wav,Ira,hfc_male,normal,synthetic
hfc_male/slow/2.wav,Ira,hfc_male,slow,synthetic
amy/fast/35.wav,Ira,amy,fast,synthetic
ryan/9.wav,Ira,unknown,unknown,synthetic
ryan/normal/52.wav,Ira,ryan,normal,synthetic
amy/76.wav,Ira,unknown,unknown,synthetic
lessac/slow/11.wav,Ira,lessac,slow,synthetic
amy/slow/28.wav,Ira,amy,slow,synthetic
ryan/fast/22.wav,Ira,ryan,fast,synthetic
ryan/7.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/5.wav,Ira,hfc_female,slow,synthetic
ryan/normal/77.wav,Ira,ryan,normal,synthetic
ryan/113.wav,Ira,unknown,unknown,synthetic
hfc_male/32.wav,Ira,unknown,unknown,synthetic
lessac/77.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/82.wav,Ira,hfc_female,normal,synthetic
amy/normal/11.wav,Ira,amy,normal,synthetic
hfc_female/15.wav,Ira,unknown,unknown,synthetic
lessac/106.wav,Ira,unknown,unknown,synthetic
lessac/69.wav,Ira,unknown,unknown,synthetic
ryan/108.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/86.wav,Ira,hfc_male,normal,synthetic
lessac/slow/5.wav,Ira,lessac,slow,synthetic
hfc_male/slow/38.wav,Ira,hfc_male,slow,synthetic
hfc_male/115.wav,Ira,unknown,unknown,synthetic
lessac/slow/28.wav,Ira,lessac,slow,synthetic
lessac/slow/21.wav,Ira,lessac,slow,synthetic
hfc_female/normal/88.wav,Ira,hfc_female,normal,synthetic
hfc_female/slow/29.wav,Ira,hfc_female,slow,synthetic
amy/0.wav,Ira,unknown,unknown,synthetic
lessac/normal/10.wav,Ira,lessac,normal,synthetic
hfc_male/normal/19.wav,Ira,hfc_male,normal,synthetic
hfc_female/slow/23.wav,Ira,hfc_female,slow,synthetic
lessac/normal/31.wav,Ira,lessac,normal,synthetic
hfc_female/23.wav,Ira,unknown,unknown,synthetic
ryan/104.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/46.wav,Ira,hfc_male,normal,synthetic
ryan/22.wav,Ira,unknown,unknown,synthetic
amy/normal/81.wav,Ira,amy,normal,synthetic
pilot100/30.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/13.wav,Ira,hfc_female,slow,synthetic
ryan/26.wav,Ira,unknown,unknown,synthetic
hfc_male/16.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/23.wav,Ira,hfc_male,normal,synthetic
hfc_female/slow/39.wav,Ira,hfc_female,slow,synthetic
lessac/61.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/22.wav,Ira,hfc_female,slow,synthetic
ryan/normal/89.wav,Ira,ryan,normal,synthetic
lessac/normal/66.wav,Ira,lessac,normal,synthetic
ryan/54.wav,Ira,unknown,unknown,synthetic
amy/fast/3.wav,Ira,amy,fast,synthetic
hfc_male/normal/66.wav,Ira,hfc_male,normal,synthetic
hfc_male/86.wav,Ira,unknown,unknown,synthetic
hfc_female/66.wav,Ira,unknown,unknown,synthetic
lessac/fast/29.wav,Ira,lessac,fast,synthetic
lessac/85.wav,Ira,unknown,unknown,synthetic
amy/100.wav,Ira,unknown,unknown,synthetic
lessac/normal/65.wav,Ira,lessac,normal,synthetic
pilot100/1.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/28.wav,Ira,hfc_female,normal,synthetic
ryan/21.wav,Ira,unknown,unknown,synthetic
ryan/44.wav,Ira,unknown,unknown,synthetic
ryan/normal/106.wav,Ira,ryan,normal,synthetic
lessac/normal/74.wav,Ira,lessac,normal,synthetic
lessac/7.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/75.wav,Ira,hfc_male,normal,synthetic
pilot100/9.wav,Ira,unknown,unknown,synthetic
hfc_male/51.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/71.wav,Ira,hfc_male,normal,synthetic
amy/normal/47.wav,Ira,amy,normal,synthetic
amy/61.wav,Ira,unknown,unknown,synthetic
pilot100/43.wav,Ira,unknown,unknown,synthetic
lessac/normal/53.wav,Ira,lessac,normal,synthetic
ryan/fast/3.wav,Ira,ryan,fast,synthetic
pilot100/62.wav,Ira,unknown,unknown,synthetic
pilot100/26.wav,Ira,unknown,unknown,synthetic
amy/41.wav,Ira,unknown,unknown,synthetic
hfc_male/25.wav,Ira,unknown,unknown,synthetic
ryan/20.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/114.wav,Ira,hfc_male,normal,synthetic
ryan/normal/118.wav,Ira,ryan,normal,synthetic
hfc_male/62.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/73.wav,Ira,hfc_female,normal,synthetic
ryan/normal/79.wav,Ira,ryan,normal,synthetic
ryan/16.wav,Ira,unknown,unknown,synthetic
hfc_male/2.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/112.wav,Ira,hfc_male,normal,synthetic
hfc_female/59.wav,Ira,unknown,unknown,synthetic
amy/34.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/23.wav,Ira,hfc_female,fast,synthetic
ryan/normal/76.wav,Ira,ryan,normal,synthetic
hfc_female/slow/31.wav,Ira,hfc_female,slow,synthetic
hfc_male/6.wav,Ira,unknown,unknown,synthetic
hfc_male/slow/29.wav,Ira,hfc_male,slow,synthetic
hfc_female/70.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/22.wav,Ira,hfc_female,fast,synthetic
lessac/100.wav,Ira,unknown,unknown,synthetic
amy/62.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/3.wav,Ira,hfc_male,fast,synthetic
amy/normal/46.wav,Ira,amy,normal,synthetic
ryan/slow/18.wav,Ira,ryan,slow,synthetic
ryan/fast/6.wav,Ira,ryan,fast,synthetic
hfc_female/normal/16.wav,Ira,hfc_female,normal,synthetic
hfc_male/normal/3.wav,Ira,hfc_male,normal,synthetic
hfc_male/27.wav,Ira,unknown,unknown,synthetic
hfc_female/33.wav,Ira,unknown,unknown,synthetic
amy/36.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/30.wav,Ira,hfc_male,normal,synthetic
hfc_female/29.wav,Ira,unknown,unknown,synthetic
hfc_female/109.wav,Ira,unknown,unknown,synthetic
ryan/fast/8.wav,Ira,ryan,fast,synthetic
amy/slow/6.wav,Ira,amy,slow,synthetic
ryan/110.wav,Ira,unknown,unknown,synthetic
lessac/normal/14.wav,Ira,lessac,normal,synthetic
hfc_male/67.wav,Ira,unknown,unknown,synthetic
amy/normal/36.wav,Ira,amy,normal,synthetic
ryan/14.wav,Ira,unknown,unknown,synthetic
hfc_female/90.wav,Ira,unknown,unknown,synthetic
hfc_male/74.wav,Ira,unknown,unknown,synthetic
pilot100/7.wav,Ira,unknown,unknown,synthetic
hfc_male/87.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/37.wav,Ira,hfc_female,slow,synthetic
amy/68.wav,Ira,unknown,unknown,synthetic
amy/normal/82.wav,Ira,amy,normal,synthetic
hfc_male/normal/63.wav,Ira,hfc_male,normal,synthetic
amy/slow/3.wav,Ira,amy,slow,synthetic
lessac/normal/108.wav,Ira,lessac,normal,synthetic
lessac/normal/56.wav,Ira,lessac,normal,synthetic
pilot100/39.wav,Ira,unknown,unknown,synthetic
amy/57.wav,Ira,unknown,unknown,synthetic
lessac/fast/7.wav,Ira,lessac,fast,synthetic
amy/slow/31.wav,Ira,amy,slow,synthetic
ryan/13.wav,Ira,unknown,unknown,synthetic
ryan/fast/12.wav,Ira,ryan,fast,synthetic
ryan/normal/59.wav,Ira,ryan,normal,synthetic
lessac/normal/16.wav,Ira,lessac,normal,synthetic
hfc_male/normal/59.wav,Ira,hfc_male,normal,synthetic
lessac/normal/106.wav,Ira,lessac,normal,synthetic
hfc_male/normal/85.wav,Ira,hfc_male,normal,synthetic
ryan/fast/2.wav,Ira,ryan,fast,synthetic
hfc_female/normal/41.wav,Ira,hfc_female,normal,synthetic
amy/normal/88.wav,Ira,amy,normal,synthetic
hfc_male/3.wav,Ira,unknown,unknown,synthetic
amy/104.wav,Ira,unknown,unknown,synthetic
amy/72.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/69.wav,Ira,hfc_female,normal,synthetic
ryan/34.wav,Ira,unknown,unknown,synthetic
ryan/slow/0.wav,Ira,ryan,slow,synthetic
amy/85.wav,Ira,unknown,unknown,synthetic
ryan/normal/101.wav,Ira,ryan,normal,synthetic
ryan/fast/14.wav,Ira,ryan,fast,synthetic
lessac/59.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/45.wav,Ira,hfc_female,normal,synthetic
hfc_female/78.wav,Ira,unknown,unknown,synthetic
hfc_male/47.wav,Ira,unknown,unknown,synthetic
hfc_female/91.wav,Ira,unknown,unknown,synthetic
lessac/normal/98.wav,Ira,lessac,normal,synthetic
hfc_female/normal/79.wav,Ira,hfc_female,normal,synthetic
hfc_female/normal/60.wav,Ira,hfc_female,normal,synthetic
ryan/slow/13.wav,Ira,ryan,slow,synthetic
ryan/normal/100.wav,Ira,ryan,normal,synthetic
amy/normal/44.wav,Ira,amy,normal,synthetic
amy/normal/6.wav,Ira,amy,normal,synthetic
ryan/normal/94.wav,Ira,ryan,normal,synthetic
amy/normal/95.wav,Ira,amy,normal,synthetic
amy/normal/38.wav,Ira,amy,normal,synthetic
hfc_female/slow/20.wav,Ira,hfc_female,slow,synthetic
lessac/normal/111.wav,Ira,lessac,normal,synthetic
amy/112.wav,Ira,unknown,unknown,synthetic
ryan/normal/102.wav,Ira,ryan,normal,synthetic
lessac/slow/2.wav,Ira,lessac,slow,synthetic
hfc_female/slow/26.wav,Ira,hfc_female,slow,synthetic
lessac/fast/38.wav,Ira,lessac,fast,synthetic
ryan/74.wav,Ira,unknown,unknown,synthetic
ryan/fast/36.wav,Ira,ryan,fast,synthetic
hfc_female/normal/84.wav,Ira,hfc_female,normal,synthetic
hfc_male/96.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/116.wav,Ira,hfc_female,normal,synthetic
pilot100/79.wav,Ira,unknown,unknown,synthetic
hfc_male/58.wav,Ira,unknown,unknown,synthetic
amy/normal/91.wav,Ira,amy,normal,synthetic
ryan/116.wav,Ira,unknown,unknown,synthetic
lessac/6.wav,Ira,unknown,unknown,synthetic
hfc_female/96.wav,Ira,unknown,unknown,synthetic
lessac/fast/28.wav,Ira,lessac,fast,synthetic
amy/fast/36.wav,Ira,amy,fast,synthetic
amy/normal/30.wav,Ira,amy,normal,synthetic
lessac/normal/20.wav,Ira,lessac,normal,synthetic
lessac/slow/38.wav,Ira,lessac,slow,synthetic
hfc_male/slow/25.wav,Ira,hfc_male,slow,synthetic
amy/115.wav,Ira,unknown,unknown,synthetic
amy/fast/34.wav,Ira,amy,fast,synthetic
pilot100/63.wav,Ira,unknown,unknown,synthetic
hfc_male/slow/23.wav,Ira,hfc_male,slow,synthetic
hfc_female/slow/21.wav,Ira,hfc_female,slow,synthetic
pilot100/46.wav,Ira,unknown,unknown,synthetic
amy/normal/89.wav,Ira,amy,normal,synthetic
ryan/normal/28.wav,Ira,ryan,normal,synthetic
ryan/101.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/105.wav,Ira,hfc_female,normal,synthetic
hfc_male/100.wav,Ira,unknown,unknown,synthetic
hfc_female/8.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/4.wav,Ira,hfc_female,normal,synthetic
hfc_male/104.wav,Ira,unknown,unknown,synthetic
lessac/90.wav,Ira,unknown,unknown,synthetic
lessac/normal/24.wav,Ira,lessac,normal,synthetic
ryan/normal/15.wav,Ira,ryan,normal,synthetic
hfc_male/normal/43.wav,Ira,hfc_male,normal,synthetic
amy/normal/104.wav,Ira,amy,normal,synthetic
lessac/slow/34.wav,Ira,lessac,slow,synthetic
amy/64.wav,Ira,unknown,unknown,synthetic
lessac/normal/79.wav,Ira,lessac,normal,synthetic
lessac/normal/5.wav,Ira,lessac,normal,synthetic
hfc_female/normal/12.wav,Ira,hfc_female,normal,synthetic
lessac/normal/32.wav,Ira,lessac,normal,synthetic
amy/normal/68.wav,Ira,amy,normal,synthetic
hfc_male/normal/14.wav,Ira,hfc_male,normal,synthetic
hfc_female/normal/1.wav,Ira,hfc_female,normal,synthetic
amy/fast/26.wav,Ira,amy,fast,synthetic
lessac/normal/8.wav,Ira,lessac,normal,synthetic
amy/fast/27.wav,Ira,amy,fast,synthetic
hfc_female/45.wav,Ira,unknown,unknown,synthetic
amy/normal/101.wav,Ira,amy,normal,synthetic
lessac/63.wav,Ira,unknown,unknown,synthetic
amy/96.wav,Ira,unknown,unknown,synthetic
hfc_female/10.wav,Ira,unknown,unknown,synthetic
lessac/fast/15.wav,Ira,lessac,fast,synthetic
lessac/53.wav,Ira,unknown,unknown,synthetic
lessac/112.wav,Ira,unknown,unknown,synthetic
lessac/normal/6.wav,Ira,lessac,normal,synthetic
amy/83.wav,Ira,unknown,unknown,synthetic
