stream_id,source_positive_file,insertion_timestamp_sec,condition
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1340.wav,1008.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_42.wav,1012.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1927.wav,1017.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\713.wav,1021.500,ambient
ambient,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_094.wav,1026.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1451.wav,1030.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\216.wav,1035.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,1039.500,ambient
ambient,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0153.wav,1044.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,1048.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\491.wav,1053.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\779.wav,1057.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\477.wav,1062.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_23.wav,1066.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\212.wav,1071.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_73.wav,1075.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1499.wav,1080.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1413.wav,1084.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,1089.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\862.wav,1093.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_110.wav,1098.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_53.wav,1102.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\458.wav,1107.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_6.wav,1111.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_fast_26.wav,1116.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1607.wav,1120.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\694.wav,1125.000,ambient
ambient,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0170.wav,1129.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\622.wav,1134.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1633.wav,1138.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\293.wav,1143.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1500.wav,1147.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\973.wav,1152.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1511.wav,1156.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\454.wav,1161.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\150.wav,1165.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,1170.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\255.wav,1174.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1674.wav,1179.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,1183.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1729.wav,1188.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1982.wav,1192.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\214.wav,1197.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_38.wav,1201.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_70.wav,1206.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\460.wav,1210.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1159.wav,1215.000,ambient
ambient,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0171.wav,1219.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_28.wav,1224.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\757.wav,1228.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1299.wav,1233.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1615.wav,1237.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_43.wav,1242.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,1246.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,1251.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1064.wav,1255.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,1260.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_33.wav,1264.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1321.wav,1269.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,1273.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1871.wav,1278.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\471.wav,1282.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,1287.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\667.wav,1291.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_fast_5.wav,1296.000,ambient
ambient,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_043.wav,1300.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\742.wav,1305.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\625.wav,1309.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1139.wav,1314.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\506.wav,1318.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_73.wav,1323.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\762.wav,1327.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_test_8.wav,1332.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1764.wav,1336.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\746.wav,1341.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\348.wav,1345.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,1350.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_fast_28.wav,1354.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1738.wav,1359.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\355.wav,1363.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\716.wav,1368.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1356.wav,1372.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1688.wav,1377.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1462.wav,1381.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1095.wav,1386.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\303.wav,1390.500,ambient
ambient,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0185.wav,1395.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1768.wav,1399.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1458.wav,1404.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\28.wav,1408.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\636.wav,1413.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\409.wav,1417.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_6.wav,1422.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\159.wav,1426.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1404.wav,1431.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_slow_38.wav,1435.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1551.wav,1440.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\405.wav,1444.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1554.wav,1449.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1521.wav,1453.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1262.wav,1458.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\260.wav,1462.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\619.wav,1467.000,ambient
ambient,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0113.wav,1471.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1473.wav,1476.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_6.wav,1480.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1791.wav,1485.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,1489.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_10.wav,1494.000,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1502.wav,1498.500,ambient
ambient,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1535.wav,1503.000,ambient
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1647.wav,4.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_89.wav,9.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1013.wav,13.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\8.wav,18.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,22.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\252.wav,27.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1195.wav,31.500,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0152.wav,36.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1466.wav,40.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\348.wav,45.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1090.wav,49.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_48.wav,54.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1199.wav,58.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\63.wav,63.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1713.wav,67.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,72.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\917.wav,76.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_fast_23.wav,81.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\655.wav,85.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\826.wav,90.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\162.wav,94.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\314.wav,99.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1195.wav,103.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_114.wav,108.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1984.wav,112.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\742.wav,117.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0227.wav,121.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_55.wav,126.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1171.wav,130.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1246.wav,135.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1406.wav,139.500,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0169.wav,144.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1387.wav,148.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\817.wav,153.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\893.wav,157.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\325.wav,162.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1010.wav,166.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1304.wav,171.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,175.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_111.wav,180.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,184.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\798.wav,189.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1661.wav,193.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1094.wav,198.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1417.wav,202.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\599.wav,207.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\511.wav,211.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_49.wav,216.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\247.wav,220.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_33.wav,225.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\350.wav,229.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1393.wav,234.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1471.wav,238.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1031.wav,243.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1779.wav,247.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1831.wav,252.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1908.wav,256.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\232.wav,261.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_089.wav,265.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1335.wav,270.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0210.wav,274.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1055.wav,279.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1758.wav,283.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_22.wav,288.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0157.wav,292.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\663.wav,297.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1898.wav,301.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_slow_19.wav,306.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\391.wav,310.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\717.wav,315.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,319.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1980.wav,324.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\91.wav,328.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_38.wav,333.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1182.wav,337.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_74.wav,342.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1240.wav,346.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\182.wav,351.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1058.wav,355.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\537.wav,360.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\724.wav,364.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1399.wav,369.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,373.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1759.wav,378.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1822.wav,382.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_104.wav,387.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1594.wav,391.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\428.wav,396.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\756.wav,400.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1267.wav,405.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,409.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\811.wav,414.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\19.wav,418.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,423.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_8.wav,427.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\338.wav,432.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1443.wav,436.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1316.wav,441.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_24.wav,445.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_slow_8.wav,450.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1944.wav,454.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_116.wav,459.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1522.wav,463.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\203.wav,468.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_normal_18.wav,472.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\400.wav,477.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,481.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1075.wav,486.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0193.wav,490.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1066.wav,495.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1698.wav,499.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\401.wav,504.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\927.wav,508.500,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,513.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1556.wav,517.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1875.wav,522.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,526.500,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_002.wav,531.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1931.wav,535.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\246.wav,540.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_3.wav,544.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\66.wav,549.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\481.wav,553.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\944.wav,558.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\731.wav,562.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,567.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\620.wav,571.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\985.wav,576.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1606.wav,580.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,585.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_109.wav,589.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\173.wav,594.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,598.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\441.wav,603.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1684.wav,607.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,612.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1893.wav,616.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1903.wav,621.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0115.wav,625.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\187.wav,630.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_111.wav,634.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1048.wav,639.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\37.wav,643.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\979.wav,648.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,652.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1128.wav,657.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\531.wav,661.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1550.wav,666.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\335.wav,670.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\421.wav,675.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1488.wav,679.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_35.wav,684.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1900.wav,688.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\924.wav,693.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0175.wav,697.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\389.wav,702.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1221.wav,706.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1903.wav,711.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1392.wav,715.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\913.wav,720.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\539.wav,724.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\564.wav,729.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_047.wav,733.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\752.wav,738.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,742.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\147.wav,747.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\736.wav,751.500,speech
