event_id,source_file,condition,max_score,detection_timestamp,latency_ms
497,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\895.wav,ambient,0.0,733.5,0
498,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1640.wav,ambient,0.97265625,738.0,0
499,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1251.wav,ambient,0.15625,742.5,0
500,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1860.wav,ambient,0.015625,747.0,0
501,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,ambient,0.9453125,751.5,0
502,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\162.wav,ambient,0.4296875,756.0,0
503,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\576.wav,ambient,0.0,760.5,0
504,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1514.wav,ambient,0.46484375,765.0,0
505,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0192.wav,ambient,0.91796875,769.5,0
506,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1012.wav,ambient,0.10546875,774.0,0
507,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1151.wav,ambient,0.98046875,778.5,0
508,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1176.wav,ambient,0.15625,783.0,0
509,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\4.wav,ambient,0.36328125,787.5,0
510,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_27.wav,ambient,0.66796875,792.0,0
511,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\19.wav,ambient,0.03125,796.5,0
512,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0106.wav,ambient,0.98046875,801.0,0
513,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\948.wav,ambient,0.0,805.5,0
514,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\254.wav,ambient,0.0078125,810.0,0
515,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1650.wav,ambient,0.98046875,814.5,0
516,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\256.wav,ambient,0.0,819.0,0
517,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1317.wav,ambient,0.15625,823.5,0
518,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_91.wav,ambient,0.9765625,828.0,0
519,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_18.wav,ambient,0.17578125,832.5,0
520,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1405.wav,ambient,0.5703125,837.0,0
521,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_041.wav,ambient,0.95703125,841.5,0
522,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\546.wav,ambient,0.91796875,846.0,0
523,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_113.wav,ambient,0.89453125,850.5,0
524,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\928.wav,ambient,0.08203125,855.0,0
525,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\776.wav,ambient,0.0,859.5,0
526,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1423.wav,ambient,0.98046875,864.0,0
527,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\821.wav,ambient,0.01171875,868.5,0
528,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1922.wav,ambient,0.046875,873.0,0
529,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,ambient,0.98046875,877.5,0
530,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\972.wav,ambient,0.0,882.0,0
531,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\824.wav,ambient,0.87890625,886.5,0
532,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,ambient,0.95703125,891.0,0
533,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1583.wav,ambient,0.78125,895.5,0
534,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1252.wav,ambient,0.21875,900.0,0
535,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1088.wav,ambient,0.97265625,904.5,0
536,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1236.wav,ambient,0.01171875,909.0,0
537,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1558.wav,ambient,0.92578125,913.5,0
538,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_fast_20.wav,ambient,0.82421875,918.0,0
539,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1350.wav,ambient,0.87890625,922.5,0
540,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\447.wav,ambient,0.9765625,927.0,0
541,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\384.wav,ambient,0.0,931.5,0
542,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\819.wav,ambient,0.046875,936.0,0
543,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1587.wav,ambient,0.9375,940.5,0
544,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1725.wav,ambient,0.17578125,945.0,0
545,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_048.wav,ambient,0.89453125,949.5,0
546,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_13.wav,ambient,0.92578125,954.0,0
547,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\996.wav,ambient,0.12109375,958.5,0
548,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_normal_7.wav,ambient,0.90625,963.0,0
549,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\317.wav,ambient,0.98046875,967.5,0
550,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0196.wav,ambient,0.08203125,972.0,0
551,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_normal_73.wav,ambient,0.9453125,976.5,0
552,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1347.wav,ambient,0.8046875,981.0,0
553,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\536.wav,ambient,0.00390625,985.5,0
554,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\830.wav,ambient,0.69921875,990.0,0
555,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,ambient,0.00390625,994.5,0
556,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1089.wav,ambient,0.89453125,999.0,0
557,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\535.wav,ambient,0.98046875,1003.5,0
558,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1340.wav,ambient,0.0,1008.0,0
559,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_42.wav,ambient,0.33203125,1012.5,0
560,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1927.wav,ambient,0.73046875,1017.0,0
561,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\713.wav,ambient,0.30078125,1021.5,0
562,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_094.wav,ambient,0.87890625,1026.0,0
563,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1451.wav,ambient,0.96875,1030.5,0
564,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\216.wav,ambient,0.53515625,1035.0,0
565,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\519.wav,ambient,0.953125,1039.5,0
566,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0153.wav,ambient,0.8046875,1044.0,0
567,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,ambient,0.0,1048.5,0
568,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\491.wav,ambient,0.96875,1053.0,0
569,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\779.wav,ambient,0.0,1057.5,0
570,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\477.wav,ambient,0.26953125,1062.0,0
571,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_23.wav,ambient,0.96875,1066.5,0
572,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\212.wav,ambient,0.0,1071.0,0
573,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_73.wav,ambient,0.33203125,1075.5,0
574,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1499.wav,ambient,0.9765625,1080.0,0
575,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1413.wav,ambient,0.01171875,1084.5,0
576,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\576.wav,ambient,0.01171875,1089.0,0
577,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\862.wav,ambient,0.9765625,1093.5,0
578,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_110.wav,ambient,0.04296875,1098.0,0
579,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_53.wav,ambient,0.5703125,1102.5,0
580,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\458.wav,ambient,0.66796875,1107.0,0
581,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_6.wav,ambient,0.0234375,1111.5,0
582,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_fast_26.wav,ambient,0.97265625,1116.0,0
583,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1607.wav,ambient,0.0625,1120.5,0
584,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\694.wav,ambient,0.12109375,1125.0,0
585,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0170.wav,ambient,0.9765625,1129.5,0
586,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\622.wav,ambient,0.0,1134.0,0
587,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1633.wav,ambient,0.87890625,1138.5,0
588,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\293.wav,ambient,0.9765625,1143.0,0
589,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1500.wav,ambient,0.046875,1147.5,0
590,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\973.wav,ambient,0.30078125,1152.0,0
591,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1511.wav,ambient,0.953125,1156.5,0
592,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\454.wav,ambient,0.08203125,1161.0,0
593,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\150.wav,ambient,0.86328125,1165.5,0
594,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\896.wav,ambient,0.78125,1170.0,0
595,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\255.wav,ambient,0.01953125,1174.5,0
596,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1674.wav,ambient,0.95703125,1179.0,0
597,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\753.wav,ambient,0.0,1183.5,0
598,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1729.wav,ambient,0.00390625,1188.0,0
599,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1982.wav,ambient,0.984375,1192.5,0
600,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\214.wav,ambient,0.0,1197.0,0
601,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_38.wav,ambient,0.86328125,1201.5,0
602,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_70.wav,ambient,0.9609375,1206.0,0
603,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\460.wav,ambient,0.01171875,1210.5,0
604,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1159.wav,ambient,0.46484375,1215.0,0
605,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0171.wav,ambient,0.98046875,1219.5,0
606,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_28.wav,ambient,0.00390625,1224.0,0
607,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\757.wav,ambient,0.84375,1228.5,0
608,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1299.wav,ambient,0.86328125,1233.0,0
609,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1615.wav,ambient,0.00390625,1237.5,0
610,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_43.wav,ambient,0.953125,1242.0,0
611,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,ambient,0.01171875,1246.5,0
612,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,ambient,0.09375,1251.0,0
613,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1064.wav,ambient,0.953125,1255.5,0
614,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1027.wav,ambient,0.0,1260.0,0
615,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_33.wav,ambient,0.00390625,1264.5,0
616,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1321.wav,ambient,0.9609375,1269.0,0
617,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,ambient,0.00390625,1273.5,0
618,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1871.wav,ambient,0.0625,1278.0,0
619,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\471.wav,ambient,0.97265625,1282.5,0
620,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,ambient,0.0,1287.0,0
621,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\667.wav,ambient,0.89453125,1291.5,0
622,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_fast_5.wav,ambient,0.46484375,1296.0,0
623,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_043.wav,ambient,0.03125,1300.5,0
624,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\742.wav,ambient,0.9765625,1305.0,0
625,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\625.wav,ambient,0.4296875,1309.5,0
626,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1139.wav,ambient,0.00390625,1314.0,0
627,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\506.wav,ambient,0.96875,1318.5,0
628,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_73.wav,ambient,0.0,1323.0,0
629,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\762.wav,ambient,0.15625,1327.5,0
630,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_test_8.wav,ambient,0.98046875,1332.0,0
631,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1764.wav,ambient,0.01953125,1336.5,0
632,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\746.wav,ambient,0.8046875,1341.0,0
633,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\348.wav,ambient,0.98046875,1345.5,0
634,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,ambient,0.04296875,1350.0,0
635,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_fast_28.wav,ambient,0.86328125,1354.5,0
636,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1738.wav,ambient,0.5,1359.0,0
637,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\355.wav,ambient,0.00390625,1363.5,0
638,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\716.wav,ambient,0.96875,1368.0,0
639,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1356.wav,ambient,0.00390625,1372.5,0
640,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1688.wav,ambient,0.1953125,1377.0,0
641,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1462.wav,ambient,0.96875,1381.5,0
642,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1095.wav,ambient,0.0,1386.0,0
643,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\303.wav,ambient,0.0,1390.5,0
644,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0185.wav,ambient,0.9453125,1395.0,0
645,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1768.wav,ambient,0.39453125,1399.5,0
646,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1458.wav,ambient,0.87890625,1404.0,0
647,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\28.wav,ambient,0.98046875,1408.5,0
648,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\636.wav,ambient,0.03125,1413.0,0
649,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\409.wav,ambient,0.89453125,1417.5,0
650,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_6.wav,ambient,0.53515625,1422.0,0
651,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\159.wav,ambient,0.0,1426.5,0
652,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1404.wav,ambient,0.953125,1431.0,0
653,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_slow_38.wav,ambient,0.0,1435.5,0
654,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1551.wav,ambient,0.07421875,1440.0,0
655,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\405.wav,ambient,0.96875,1444.5,0
656,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1554.wav,ambient,0.0,1449.0,0
657,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1521.wav,ambient,0.2421875,1453.5,0
658,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1262.wav,ambient,0.97265625,1458.0,0
659,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\260.wav,ambient,0.00390625,1462.5,0
660,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\619.wav,ambient,0.73046875,1467.0,0
661,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0113.wav,ambient,0.9609375,1471.5,0
662,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1473.wav,ambient,0.0,1476.0,0
663,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_6.wav,ambient,0.36328125,1480.5,0
664,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1791.wav,ambient,0.84375,1485.0,0
665,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,ambient,0.21875,1489.5,0
666,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_10.wav,ambient,0.9765625,1494.0,0
667,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1502.wav,ambient,0.0,1498.5,0
668,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1535.wav,ambient,0.03125,1503.0,0
669,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1647.wav,speech,0.0,4.5,0
670,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_89.wav,speech,0.0,9.0,0
671,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1013.wav,speech,0.0,13.5,0
672,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\8.wav,speech,0.0,18.0,0
673,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_025.wav,speech,0.046875,22.5,0
674,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\252.wav,speech,0.0,27.0,0
675,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1195.wav,speech,0.0,31.5,0
676,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0152.wav,speech,0.98046875,36.0,0
677,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1466.wav,speech,0.00390625,40.5,0
678,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\348.wav,speech,0.0,45.0,0
679,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1090.wav,speech,0.0,49.5,0
680,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_48.wav,speech,0.90625,54.0,0
681,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1199.wav,speech,0.21875,58.5,0
682,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\63.wav,speech,0.0,63.0,0
683,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1713.wav,speech,0.0078125,67.5,0
684,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,speech,0.00390625,72.0,0
685,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\917.wav,speech,0.00390625,76.5,0
686,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_fast_23.wav,speech,0.0,81.0,0
687,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\655.wav,speech,0.01953125,85.5,0
688,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\826.wav,speech,0.0,90.0,0
689,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\162.wav,speech,0.0,94.5,0
690,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\314.wav,speech,0.0,99.0,0
691,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1195.wav,speech,0.0,103.5,0
692,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_114.wav,speech,0.0078125,108.0,0
693,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1984.wav,speech,0.04296875,112.5,0
694,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\742.wav,speech,0.21875,117.0,0
695,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0227.wav,speech,0.98046875,121.5,0
696,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_55.wav,speech,0.0,126.0,0
697,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1171.wav,speech,0.66796875,130.5,0
698,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1246.wav,speech,0.02734375,135.0,0
699,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1406.wav,speech,0.0078125,139.5,0
700,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0169.wav,speech,0.9765625,144.0,0
701,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1387.wav,speech,0.03125,148.5,0
702,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\817.wav,speech,0.00390625,153.0,0
703,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\893.wav,speech,0.00390625,157.5,0
704,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\325.wav,speech,0.00390625,162.0,0
705,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1010.wav,speech,0.0,166.5,0
706,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1304.wav,speech,0.00390625,171.0,0
707,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\496.wav,speech,0.0,175.5,0
708,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_111.wav,speech,0.0,180.0,0
709,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,speech,0.0,184.5,0
710,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\798.wav,speech,0.0,189.0,0
711,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1661.wav,speech,0.0,193.5,0
712,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1094.wav,speech,0.00390625,198.0,0
713,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1417.wav,speech,0.1953125,202.5,0
714,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\599.wav,speech,0.00390625,207.0,0
715,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\511.wav,speech,0.0,211.5,0
716,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_49.wav,speech,0.0078125,216.0,0
717,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\247.wav,speech,0.30078125,220.5,0
718,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_33.wav,speech,0.5703125,225.0,0
719,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\350.wav,speech,0.04296875,229.5,0
720,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1393.wav,speech,0.00390625,234.0,0
721,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1471.wav,speech,0.0,238.5,0
722,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1031.wav,speech,0.0,243.0,0
723,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1779.wav,speech,0.0,247.5,0
724,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1831.wav,speech,0.0,252.0,0
725,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1908.wav,speech,0.0,256.5,0
726,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\232.wav,speech,0.0,261.0,0
727,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_089.wav,speech,0.91796875,265.5,0
728,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1335.wav,speech,0.0,270.0,0
729,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0210.wav,speech,0.98828125,274.5,0
730,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1055.wav,speech,0.1953125,279.0,0
731,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1758.wav,speech,0.00390625,283.5,0
732,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_22.wav,speech,0.00390625,288.0,0
733,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0157.wav,speech,0.9921875,292.5,0
734,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\663.wav,speech,0.0,297.0,0
735,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1898.wav,speech,0.01171875,301.5,0
736,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_slow_19.wav,speech,0.00390625,306.0,0
737,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\391.wav,speech,0.0,310.5,0
738,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\717.wav,speech,0.0,315.0,0
739,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_093.wav,speech,0.953125,319.5,0
740,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1980.wav,speech,0.0,324.0,0
741,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\91.wav,speech,0.0,328.5,0
742,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_38.wav,speech,0.0,333.0,0
