path,speaker_id,V2_score
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0003_neg_002.wav,3947,0.025121
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0003_neg_003.wav,3947,0.135929
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0003_neg_004.wav,3947,0.020994
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0003_neg_005.wav,3947,0.016504
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0004_neg_004.wav,3947,0.165315
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0004_neg_009.wav,3947,0.023395
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0004_neg_011.wav,3947,0.105673
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0004_neg_013.wav,3947,0.055626
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0005_neg_004.wav,3947,0.096521
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0006_neg_001.wav,3947,0.006830
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0006_neg_003.wav,3947,0.262058
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0006_neg_006.wav,3947,0.015352
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0006_neg_010.wav,3947,0.784042
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0007_neg_000.wav,3947,0.002953
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0007_neg_001.wav,3947,0.013665
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0007_neg_003.wav,3947,0.041334
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0007_neg_004.wav,3947,0.003913
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0008_neg_000.wav,3947,0.110234
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0008_neg_003.wav,3947,0.037335
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0008_neg_008.wav,3947,0.020300
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0008_neg_009.wav,3947,0.191858
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0009_neg_000.wav,3947,0.285802
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0009_neg_003.wav,3947,0.183878
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0009_neg_004.wav,3947,0.024872
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0009_neg_011.wav,3947,0.059725
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0009_neg_012.wav,3947,0.013408
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0009_neg_015.wav,3947,0.374081
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0010_neg_009.wav,3947,0.021719
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0010_neg_012.wav,3947,0.047430
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0011_neg_009.wav,3947,0.093013
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0012_neg_001.wav,3947,0.009139
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0012_neg_004.wav,3947,0.071196
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0013_neg_003.wav,3947,0.016009
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0013_neg_006.wav,3947,0.281573
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0013_neg_008.wav,3947,0.027830
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0013_neg_011.wav,3947,0.114188
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0013_neg_012.wav,3947,0.065091
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0014_neg_001.wav,3947,0.015758
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0015_neg_003.wav,3947,0.707071
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0016_neg_001.wav,3947,0.025437
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0017_neg_003.wav,3947,0.037732
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0017_neg_007.wav,3947,0.360515
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0018_neg_000.wav,3947,0.292781
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0018_neg_002.wav,3947,0.007928
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0018_neg_004.wav,3947,0.066170
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0018_neg_012.wav,3947,0.006832
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0019_neg_004.wav,3947,0.865567
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0019_neg_009.wav,3947,0.021617
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0019_neg_011.wav,3947,0.030263
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0020_neg_000.wav,3947,0.037237
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0020_neg_001.wav,3947,0.214436
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0020_neg_005.wav,3947,0.003277
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0021_neg_003.wav,3947,0.019552
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0021_neg_008.wav,3947,0.206085
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0021_neg_010.wav,3947,0.831144
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0021_neg_013.wav,3947,0.253755
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0022_neg_006.wav,3947,0.210214
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0022_neg_011.wav,3947,0.048647
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0022_neg_012.wav,3947,0.128445
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0024_neg_000.wav,3947,0.193952
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0024_neg_001.wav,3947,0.097382
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0024_neg_002.wav,3947,0.256428
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0024_neg_004.wav,3947,0.014485
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0025_neg_006.wav,3947,0.005897
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0025_neg_013.wav,3947,0.021841
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0026_neg_001.wav,3947,0.182165
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0026_neg_003.wav,3947,0.009094
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0026_neg_005.wav,3947,0.003398
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0026_neg_006.wav,3947,0.004447
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0027_neg_001.wav,3947,0.086131
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0027_neg_005.wav,3947,0.164712
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0027_neg_008.wav,3947,0.011070
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0027_neg_010.wav,3947,0.017982
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0029_neg_006.wav,3947,0.038983
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0029_neg_009.wav,3947,0.042086
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0030_neg_000.wav,3947,0.014184
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0030_neg_002.wav,3947,0.097572
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0030_neg_005.wav,3947,0.715377
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0030_neg_007.wav,3947,0.028107
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0030_neg_009.wav,3947,0.109214
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0031_neg_004.wav,3947,0.030071
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0031_neg_007.wav,3947,0.019057
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0031_neg_011.wav,3947,0.387393
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0032_neg_003.wav,3947,0.596892
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0032_neg_008.wav,3947,0.423146
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0033_neg_000.wav,3947,0.730114
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0034_neg_001.wav,3947,0.100335
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0034_neg_007.wav,3947,0.007557
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0034_neg_009.wav,3947,0.881324
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0035_neg_000.wav,3947,0.161852
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0035_neg_001.wav,3947,0.084095
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0035_neg_004.wav,3947,0.020859
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0036_neg_001.wav,3947,0.035216
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0036_neg_002.wav,3947,0.048981
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0036_neg_005.wav,3947,0.003260
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0036_neg_006.wav,3947,0.003453
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0036_neg_008.wav,3947,0.037520
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0037_neg_001.wav,3947,0.063877
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0037_neg_003.wav,3947,0.013788
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0037_neg_006.wav,3947,0.038053
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0037_neg_009.wav,3947,0.148521
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0038_neg_000.wav,3947,0.014214
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0038_neg_003.wav,3947,0.344194
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0038_neg_005.wav,3947,0.004090
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0038_neg_007.wav,3947,0.072598
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0038_neg_010.wav,3947,0.044068
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0038_neg_011.wav,3947,0.028627
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0039_neg_002.wav,3947,0.013157
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0041_neg_001.wav,3947,0.019677
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0041_neg_003.wav,3947,0.005840
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0041_neg_008.wav,3947,0.468103
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0042_neg_000.wav,3947,0.033947
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0042_neg_003.wav,3947,0.032015
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0043_neg_003.wav,3947,0.048347
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0044_neg_002.wav,3947,0.237989
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0044_neg_003.wav,3947,0.007976
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0045_neg_006.wav,3947,0.074954
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0045_neg_007.wav,3947,0.136622
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0046_neg_005.wav,3947,0.050285
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0047_neg_008.wav,3947,0.049483
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0047_neg_010.wav,3947,0.331290
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0047_neg_011.wav,3947,0.064251
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0048_neg_004.wav,3947,0.016085
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0049_neg_001.wav,3947,0.094785
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0049_neg_007.wav,3947,0.007896
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0049_neg_010.wav,3947,0.018461
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0050_neg_000.wav,3947,0.210122
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0050_neg_003.wav,3947,0.019556
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0050_neg_005.wav,3947,0.149761
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0051_neg_003.wav,3947,0.076458
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0051_neg_004.wav,3947,0.055040
E:\SIH\ira-wakeword\dataset\negative\speech\3947_3947-13262-0051_neg_008.wav,3947,0.191688
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0001_neg_006.wav,460,0.006741
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0001_neg_007.wav,460,0.001877
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0001_neg_013.wav,460,0.495480
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0002_neg_000.wav,460,0.019963
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0004_neg_000.wav,460,0.093928
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0004_neg_002.wav,460,0.068965
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0004_neg_003.wav,460,0.568832
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0005_neg_006.wav,460,0.028674
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0005_neg_007.wav,460,0.010068
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0005_neg_008.wav,460,0.204684
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0006_neg_005.wav,460,0.069043
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0006_neg_010.wav,460,0.007603
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0006_neg_013.wav,460,0.046062
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0006_neg_014.wav,460,0.453825
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0007_neg_012.wav,460,0.060952
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0008_neg_002.wav,460,0.002069
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0009_neg_000.wav,460,0.006741
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0009_neg_009.wav,460,0.232976
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0010_neg_003.wav,460,0.010300
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0011_neg_001.wav,460,0.205915
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0011_neg_004.wav,460,0.022458
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0012_neg_006.wav,460,0.179257
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0012_neg_009.wav,460,0.040438
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0012_neg_011.wav,460,0.232836
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0013_neg_002.wav,460,0.704845
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0013_neg_007.wav,460,0.006089
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0013_neg_008.wav,460,0.020559
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0014_neg_005.wav,460,0.216806
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0014_neg_014.wav,460,0.069945
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0016_neg_000.wav,460,0.221443
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0016_neg_001.wav,460,0.037892
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0016_neg_003.wav,460,0.005273
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0017_neg_001.wav,460,0.126107
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0017_neg_002.wav,460,0.120033
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0018_neg_000.wav,460,0.041011
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0018_neg_001.wav,460,0.047518
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0018_neg_011.wav,460,0.126790
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0020_neg_009.wav,460,0.022445
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0023_neg_000.wav,460,0.005866
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0023_neg_012.wav,460,0.089371
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0024_neg_000.wav,460,0.114227
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0024_neg_005.wav,460,0.129292
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0024_neg_009.wav,460,0.284545
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0025_neg_006.wav,460,0.076394
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0025_neg_008.wav,460,0.077312
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0026_neg_004.wav,460,0.003088
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0026_neg_012.wav,460,0.001322
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0027_neg_005.wav,460,0.145471
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0027_neg_010.wav,460,0.079178
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0028_neg_009.wav,460,0.034535
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0029_neg_000.wav,460,0.029920
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0029_neg_001.wav,460,0.059289
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0029_neg_007.wav,460,0.005152
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0029_neg_010.wav,460,0.006554
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0030_neg_003.wav,460,0.240671
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0030_neg_006.wav,460,0.156434
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0030_neg_007.wav,460,0.000952
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0032_neg_003.wav,460,0.142435
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0033_neg_009.wav,460,0.051917
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0034_neg_001.wav,460,0.003234
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0034_neg_005.wav,460,0.007503
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0034_neg_012.wav,460,0.103505
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0035_neg_000.wav,460,0.793194
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0035_neg_003.wav,460,0.082815
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0036_neg_008.wav,460,0.004125
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0036_neg_013.wav,460,0.012062
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0037_neg_014.wav,460,0.033932
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0038_neg_000.wav,460,0.037724
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0038_neg_001.wav,460,0.018279
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0039_neg_005.wav,460,0.161512
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0039_neg_006.wav,460,0.003923
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0041_neg_005.wav,460,0.063418
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0041_neg_009.wav,460,0.018375
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0041_neg_011.wav,460,0.000339
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0042_neg_007.wav,460,0.052548
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0043_neg_002.wav,460,0.090569
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0044_neg_008.wav,460,0.003737
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0045_neg_011.wav,460,0.037928
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0046_neg_004.wav,460,0.080142
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0046_neg_006.wav,460,0.011584
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0047_neg_001.wav,460,0.000573
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0047_neg_004.wav,460,0.488854
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0048_neg_004.wav,460,0.035181
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0051_neg_001.wav,460,0.015892
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0051_neg_007.wav,460,0.655917
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0051_neg_008.wav,460,0.115677
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0051_neg_014.wav,460,0.324025
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0055_neg_001.wav,460,0.030493
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0057_neg_005.wav,460,0.785334
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0057_neg_007.wav,460,0.251344
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0058_neg_001.wav,460,0.081895
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0058_neg_005.wav,460,0.000528
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0058_neg_012.wav,460,0.024981
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0059_neg_006.wav,460,0.000754
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0059_neg_011.wav,460,0.608177
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0060_neg_003.wav,460,0.123677
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0062_neg_006.wav,460,0.006605
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0063_neg_003.wav,460,0.151124
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0063_neg_009.wav,460,0.016185
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0064_neg_001.wav,460,0.303564
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0065_neg_000.wav,460,0.005222
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0066_neg_006.wav,460,0.068683
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0066_neg_009.wav,460,0.110910
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0066_neg_012.wav,460,0.021976
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0067_neg_000.wav,460,0.016930
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0067_neg_008.wav,460,0.001335
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0068_neg_006.wav,460,0.195907
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0069_neg_002.wav,460,0.536148
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0069_neg_010.wav,460,0.032978
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0069_neg_011.wav,460,0.004208
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0070_neg_002.wav,460,0.012772
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0070_neg_004.wav,460,0.031376
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0071_neg_003.wav,460,0.450457
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0072_neg_010.wav,460,0.066553
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0074_neg_007.wav,460,0.022020
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0076_neg_000.wav,460,0.000819
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0076_neg_005.wav,460,0.014885
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0076_neg_006.wav,460,0.158494
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0076_neg_011.wav,460,0.458687
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0077_neg_002.wav,460,0.609244
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0079_neg_001.wav,460,0.108226
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0085_neg_002.wav,460,0.010083
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0085_neg_006.wav,460,0.063379
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0085_neg_011.wav,460,0.352022
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0086_neg_003.wav,460,0.014243
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0086_neg_006.wav,460,0.010676
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0087_neg_003.wav,460,0.018340
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0088_neg_000.wav,460,0.082166
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0089_neg_001.wav,460,0.031364
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0089_neg_002.wav,460,0.014871
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0089_neg_003.wav,460,0.022585
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0091_neg_000.wav,460,0.062419
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0091_neg_001.wav,460,0.016918
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0091_neg_007.wav,460,0.195070
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0094_neg_006.wav,460,0.050133
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0094_neg_014.wav,460,0.145015
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0095_neg_012.wav,460,0.007710
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0096_neg_004.wav,460,0.048356
E:\SIH\ira-wakeword\dataset\negative\speech\460_460-172359-0097_neg_004.wav,460,0.024944
