name,path,duration_s,window_offset_s,q_out,score,detected,diag_best_q,diag_best_score,diag_best_offset_s,diag_any_fire,diag_n_windows,audio_sha1
WhatsApp Audio 2026-09-07 at 12.54.12 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.12 AM.wav,1.6335,0.3965,-106,0.0859375,False,125,0.98828125,0.0,True,65,d4bb2b68bdc7ac9d8bf07f1c4c9bc53b669c5600
WhatsApp Audio 2026-09-07 at 12.54.13 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.13 AM (1).wav,0.9335,0.0,109,0.92578125,True,109,0.92578125,0.0,True,1,70aba8464debff6aafc55f8421591fe9156fc713
WhatsApp Audio 2026-09-07 at 12.54.13 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.13 AM (2).wav,1.1135,0.1135,126,0.9921875,True,126,0.9921875,0.1135,True,13,6065b28257bad588f0bc632bc115160edc07c4b9
WhatsApp Audio 2026-09-07 at 12.54.13 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.13 AM.wav,1.0935,0.0935,120,0.96875,True,125,0.98828125,0.02,True,11,f8f19f42b92e5876417e5d6c4c09ac7067fadfb7
WhatsApp Audio 2026-09-07 at 12.54.14 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.14 AM (1).wav,0.9335,0.0,100,0.890625,True,100,0.890625,0.0,True,1,cd655a88ed9bc98afa897b3e59f805c3a1941c69
WhatsApp Audio 2026-09-07 at 12.54.14 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.14 AM (2).wav,0.9935,0.0,61,0.73828125,True,61,0.73828125,0.0,True,1,2ee99c785d61568915df26ef562faaf493620112
WhatsApp Audio 2026-09-07 at 12.54.14 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.14 AM.wav,1.0335,0.0334,95,0.87109375,True,111,0.93359375,0.02,True,5,4eae25aeabbaf406870bf9c97b500feb590e514d
WhatsApp Audio 2026-09-07 at 12.54.15 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.15 AM (1).wav,1.2135,0.2135,-90,0.1484375,False,81,0.81640625,0.08,True,23,5fa01b9f38097970a79b33c05e235968248fa2e7
WhatsApp Audio 2026-09-07 at 12.54.15 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.15 AM (2).wav,0.9335,0.0,87,0.83984375,True,87,0.83984375,0.0,True,1,19c8cb20f4f680c1d0675ee5b396c3efa17e1953
WhatsApp Audio 2026-09-07 at 12.54.15 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.15 AM.wav,1.1935,0.1935,-33,0.37109375,False,104,0.90625,0.05,True,21,66237a634fcfb6fa384ec8f9087c953e0c41d0a8
WhatsApp Audio 2026-09-07 at 12.54.16 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.16 AM (1).wav,0.9335,0.0,90,0.8515625,True,90,0.8515625,0.0,True,1,f42a2abd4847ce01f8f64ee2010cd494306f4615
WhatsApp Audio 2026-09-07 at 12.54.16 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.16 AM (2).wav,1.1935,0.1933,108,0.921875,True,114,0.9453125,0.04,True,21,bd3dba097b5f32038a99402523ade8f3ce1845c8
WhatsApp Audio 2026-09-07 at 12.54.16 AM (3).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.16 AM (3).wav,1.1735,0.1607,-48,0.3125,False,114,0.9453125,0.01,True,19,0653684fd9ea68847675a9f5eeebc412e3bd51c6
WhatsApp Audio 2026-09-07 at 12.54.16 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.16 AM.wav,1.5335,0.4415,6,0.5234375,True,81,0.81640625,0.51,True,55,d8c69927404ff2712de8d655f670b5ff966dc8b8
WhatsApp Audio 2026-09-07 at 12.54.17 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.17 AM (1).wav,1.5935,0.5935,100,0.890625,True,120,0.96875,0.46,True,61,43bfa3e0cb6a89afab828ebc6e288f582e6dd91f
WhatsApp Audio 2026-09-07 at 12.54.17 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.17 AM (2).wav,1.2735,0.2735,-27,0.39453125,False,90,0.8515625,0.21,True,29,9fccdbfd43bebc9bceb6002ed57d0b80d4381235
WhatsApp Audio 2026-09-07 at 12.54.17 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.17 AM.wav,1.0535,0.0535,109,0.92578125,True,114,0.9453125,0.02,True,7,26605e577695dff4feb251c1821ba10619ffc17a
WhatsApp Audio 2026-09-07 at 12.54.18 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.18 AM (1).wav,1.2335,0.2335,6,0.5234375,True,87,0.83984375,0.03,True,25,970010dfb552a9f2867ce458df27039e2a6e9c5b
WhatsApp Audio 2026-09-07 at 12.54.18 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.18 AM (2).wav,1.2735,0.2676,77,0.80078125,True,117,0.95703125,0.22,True,29,7b5bb1499ee8c0fcf46d58059669be0ad1c39f71
WhatsApp Audio 2026-09-07 at 12.54.18 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.18 AM.wav,1.1335,0.1335,57,0.72265625,True,123,0.98046875,0.02,True,15,ef37d08e3ac22c23b333f524aea87595120e15e8
WhatsApp Audio 2026-09-07 at 12.54.19 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.19 AM (1).wav,1.2335,0.2186,-38,0.3515625,False,120,0.96875,0.03,True,25,9def51c18b20e2cfbd33aef6e979681ac004c54d
WhatsApp Audio 2026-09-07 at 12.54.19 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.19 AM (2).wav,0.9735,0.0,-100,0.109375,False,-100,0.109375,0.0,False,1,0607ead5fba559f2c324b1171530a96fc3c0c7ab
WhatsApp Audio 2026-09-07 at 12.54.19 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.19 AM.wav,1.3935,0.2594,33,0.62890625,True,123,0.98046875,0.08,True,41,6faa443186a1d6cd097e37fa4be914860a22cb9e
WhatsApp Audio 2026-09-07 at 12.54.20 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.20 AM (1).wav,1.6335,0.2185,-100,0.109375,False,121,0.97265625,0.07,True,65,ea2cd997ad0f1cbb0b73ce1037e4614a6ebb6fc1
WhatsApp Audio 2026-09-07 at 12.54.20 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.20 AM (2).wav,2.2135,0.8302,-100,0.109375,False,124,0.984375,0.02,True,123,e1a26e707cc2a08c3ceb5a45ece3ab820e2bcb72
WhatsApp Audio 2026-09-07 at 12.54.20 AM (3).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.20 AM (3).wav,1.3135,0.3134,-108,0.078125,False,74,0.7890625,0.09,True,33,19874ca2a352d018afad5134f1957402dac92ad1
WhatsApp Audio 2026-09-07 at 12.54.20 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.20 AM.wav,2.5735,1.3276,-95,0.12890625,False,124,0.984375,0.04,True,159,4b2f9ae18278829868806584924d1b28bf64c980
WhatsApp Audio 2026-09-07 at 12.54.21 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.21 AM (1).wav,0.9135,0.0,90,0.8515625,True,90,0.8515625,0.0,True,1,d821e7c214ddddf2b42de29ab00678fe1cf56b5f
WhatsApp Audio 2026-09-07 at 12.54.21 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.21 AM (2).wav,0.9535,0.0,113,0.94140625,True,113,0.94140625,0.0,True,1,4597bab5c56143f3b9f3e422b31c79a8911f526a
WhatsApp Audio 2026-09-07 at 12.54.21 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.21 AM.wav,0.9935,0.0,77,0.80078125,True,77,0.80078125,0.0,True,1,5bde12cbd82cdfd595568bf64bfdb0c19efcc034
WhatsApp Audio 2026-09-07 at 12.54.22 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.22 AM (1).wav,2.0335,0.4641,-127,0.00390625,False,122,0.9765625,0.01,True,105,1ea7499c782062ab5fe26e6ef714ed374ae2e435
WhatsApp Audio 2026-09-07 at 12.54.22 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.22 AM (2).wav,1.2935,0.2657,27,0.60546875,True,122,0.9765625,0.05,True,31,15ffc4d54a5906dec229cd15a6445ca97599400f
WhatsApp Audio 2026-09-07 at 12.54.22 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.22 AM.wav,1.1335,0.1335,-118,0.0390625,False,98,0.8828125,0.05,True,15,af5b7bd9a15c4b5bde6a2f32f371b2ebfe713e02
WhatsApp Audio 2026-09-07 at 12.54.23 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.23 AM (1).wav,1.3935,0.2151,-66,0.2421875,False,120,0.96875,0.07,True,41,202fd53ddd2051bd60fddd55bb8068c97a8e7260
WhatsApp Audio 2026-09-07 at 12.54.23 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.23 AM (2).wav,1.1335,0.1335,-53,0.29296875,False,123,0.98046875,0.03,True,15,b55bde052f15ae21b47eac109a16ecf9dea8b361
WhatsApp Audio 2026-09-07 at 12.54.23 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.23 AM.wav,1.3535,0.2111,-77,0.19921875,False,120,0.96875,0.01,True,37,e0bb0d0d12a9b483ca6a9692f3df0efd52d9643b
WhatsApp Audio 2026-09-07 at 12.54.24 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.24 AM (1).wav,1.0935,0.0935,106,0.9140625,True,122,0.9765625,0.05,True,11,621a5926fa81561f7a4c022b9fbc219bfd68f0b6
WhatsApp Audio 2026-09-07 at 12.54.24 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.24 AM (2).wav,1.1935,0.1935,-57,0.27734375,False,122,0.9765625,0.04,True,21,bf3104381b2103c4d6f84a3c5330c40936e7c0f5
WhatsApp Audio 2026-09-07 at 12.54.24 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.24 AM.wav,1.2135,0.2099,43,0.66796875,True,125,0.98828125,0.04,True,23,ad76921c7f66985599cff5f17eb11c99469a3aaa
WhatsApp Audio 2026-09-07 at 12.54.25 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.25 AM (1).wav,0.9335,0.0,100,0.890625,True,100,0.890625,0.0,True,1,ad0bc6e058d8bb1704ebf5d733b25f17daf4b217
WhatsApp Audio 2026-09-07 at 12.54.25 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.25 AM (2).wav,0.9935,0.0,93,0.86328125,True,93,0.86328125,0.0,True,1,eb1aeb989b65a990cffb59377d1302299568e631
WhatsApp Audio 2026-09-07 at 12.54.25 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.25 AM.wav,1.0535,0.0535,122,0.9765625,True,123,0.98046875,0.03,True,7,b8a229ae00a9c1696a1945d4b4ee2feb0606c7ba
WhatsApp Audio 2026-09-07 at 12.54.26 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.26 AM (1).wav,0.9735,0.0,114,0.9453125,True,114,0.9453125,0.0,True,1,9d04a5fd9aae107ed9c3f06c196ac330217a5c7b
WhatsApp Audio 2026-09-07 at 12.54.26 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.26 AM (2).wav,1.1135,0.1135,104,0.90625,True,126,0.9921875,0.06,True,13,f47d21419b2f7a9c1fa4943ab14e6be56e8f6cfa
WhatsApp Audio 2026-09-07 at 12.54.26 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.26 AM.wav,1.0135,0.0135,117,0.95703125,True,117,0.95703125,0.0135,True,3,8ce0aec1e89189b721b4ff505cdef163240bdbe7
WhatsApp Audio 2026-09-07 at 12.54.27 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.27 AM (1).wav,1.2335,0.2329,-117,0.04296875,False,118,0.9609375,0.01,True,25,65e9124d5f6bf0b422e0c91d9b9eae482041afb0
WhatsApp Audio 2026-09-07 at 12.54.27 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.27 AM (2).wav,0.9735,0.0,116,0.953125,True,116,0.953125,0.0,True,1,b13165bc5c2b795ed5a0c2cd5f0ff0f40c8df16d
WhatsApp Audio 2026-09-07 at 12.54.27 AM (3).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.27 AM (3).wav,1.0135,0.0135,116,0.953125,True,120,0.96875,0.01,True,3,379893e299b21a82ac7f9f68ac3d3ba2396f7442
WhatsApp Audio 2026-09-07 at 12.54.27 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.27 AM.wav,1.0335,0.0335,126,0.9921875,True,126,0.9921875,0.0335,True,5,bb86935eb3bc5d6dfd3065276cef8213106dcc92
WhatsApp Audio 2026-09-07 at 12.54.28 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.28 AM (1).wav,1.4335,0.2512,-74,0.2109375,False,111,0.93359375,0.05,True,45,79bb078eae7eda9443143cfdafadb55a1faf3578
WhatsApp Audio 2026-09-07 at 12.54.28 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.28 AM (2).wav,1.1935,0.1928,43,0.66796875,True,124,0.984375,0.06,True,21,3014a33871e89c3cc5c9c8f34d54a8e86306a92d
WhatsApp Audio 2026-09-07 at 12.54.28 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.28 AM.wav,1.2335,0.2261,53,0.70703125,True,122,0.9765625,0.06,True,25,f1e77c9aafd393a8250c44fab6a17c382e87c0c8
WhatsApp Audio 2026-09-07 at 12.54.29 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.29 AM (1).wav,1.2335,0.2324,84,0.828125,True,112,0.9375,0.01,True,25,073ac1c468ed6a1cfb5d76c6f18aae3bfcd642ad
WhatsApp Audio 2026-09-07 at 12.54.29 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.29 AM (2).wav,1.0735,0.0735,120,0.96875,True,125,0.98828125,0.03,True,9,a0871fe698ad7a3ac6c1a7cdede27494ab8227bd
WhatsApp Audio 2026-09-07 at 12.54.29 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.29 AM.wav,1.2735,0.2125,-84,0.171875,False,109,0.92578125,0.05,True,29,ddc8609ac76a4ece8751d4701a0e85af2eae742b
WhatsApp Audio 2026-09-07 at 12.54.30 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.30 AM (1).wav,1.0535,0.0535,122,0.9765625,True,126,0.9921875,0.03,True,7,ea7f92a3e2c870e6e6a93017a1df632eaa22fd02
WhatsApp Audio 2026-09-07 at 12.54.30 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.30 AM (2).wav,1.8735,0.6184,-108,0.078125,False,123,0.98046875,0.04,True,89,bc4ba66e70abd55cd93e4c3f8b1621af07f72922
WhatsApp Audio 2026-09-07 at 12.54.30 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.30 AM.wav,2.2535,0.7854,-27,0.39453125,False,123,0.98046875,0.07,True,127,1697e65a4fe63025f9693b4e82548249fecc1dff
WhatsApp Audio 2026-09-07 at 12.54.31 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.31 AM (1).wav,1.2735,0.2454,-98,0.1171875,False,90,0.8515625,0.03,True,29,5a68a29a0fc391787b617170cfca8d11c1733d3c
WhatsApp Audio 2026-09-07 at 12.54.31 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.54.31 AM.wav,1.4335,0.2379,117,0.95703125,True,123,0.98046875,0.2,True,45,a12af2e3154627356732259df28e7843ab285784
WhatsApp Ptt 2026-09-06 at 10.12.53 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.12.53 PM.wav,0.9735,0.0,100,0.890625,True,100,0.890625,0.0,True,1,07ee032010494f5cfadd43fc67e2e7f584126d63
WhatsApp Ptt 2026-09-06 at 10.13.07 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.13.07 PM.wav,0.9535,0.0,124,0.984375,True,124,0.984375,0.0,True,1,2a71b6abdccd29747714ea8a7bd16e2f8ba6e580
WhatsApp Ptt 2026-09-06 at 10.13.13 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.13.13 PM.wav,1.3335,0.2667,93,0.86328125,True,115,0.94921875,0.3335,True,35,c44075c4ce1c4ce2cb1ab9d0c907affe44dc0645
WhatsApp Ptt 2026-09-06 at 10.13.21 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.13.21 PM.wav,1.2535,0.1659,66,0.7578125,True,125,0.98828125,0.02,True,27,5bb242c2372965ee6c76e56f85a11de48ff12c7f
WhatsApp Ptt 2026-09-06 at 10.13.28 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.13.28 PM.wav,1.3935,0.1676,112,0.9375,True,126,0.9921875,0.06,True,41,5877f78ba38d26d14c3034a607659053b1876714
WhatsApp Ptt 2026-09-06 at 10.13.35 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.13.35 PM.wav,1.0135,0.0135,125,0.98828125,True,126,0.9921875,0.01,True,3,34b1002884382f3fa09af59b8f473d3b0164fe53
WhatsApp Ptt 2026-09-06 at 10.13.42 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.13.42 PM.wav,0.8935,0.0,112,0.9375,True,112,0.9375,0.0,True,1,df338bcbc668f2fa81994fc3a6e2af86f8005b6e
WhatsApp Ptt 2026-09-06 at 10.13.53 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.13.53 PM.wav,1.3935,0.1653,117,0.95703125,True,123,0.98046875,0.08,True,41,7ecefb19284b8fa29934e3b67b5776c6ce4364f7
WhatsApp Ptt 2026-09-06 at 10.13.59 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.13.59 PM.wav,1.5535,0.1666,95,0.87109375,True,123,0.98046875,0.5,True,57,9dcda06b845e0c635824f8163955715184951ffb
WhatsApp Ptt 2026-09-06 at 10.14.03 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.03 PM.wav,1.4335,0.1619,109,0.92578125,True,126,0.9921875,0.06,True,45,69a39c4acdbaf56b7c2cf148ac309d74a2603fc7
WhatsApp Ptt 2026-09-06 at 10.14.13 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.13 PM.wav,0.9535,0.0,126,0.9921875,True,126,0.9921875,0.0,True,1,aadbf6b11cefa929e9ef41930b5a481492175b28
WhatsApp Ptt 2026-09-06 at 10.14.19 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.19 PM.wav,1.2335,0.2,33,0.62890625,True,121,0.97265625,0.0,True,25,b188cbdcf4fd74c2f6738c539fa8258d1833eb29
WhatsApp Ptt 2026-09-06 at 10.14.24 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.24 PM.wav,1.3335,0.1973,17,0.56640625,True,109,0.92578125,0.02,True,35,dd1b65fa4edebb7389beb4f59089f8df9ffa4246
WhatsApp Ptt 2026-09-06 at 10.14.28 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.28 PM.wav,1.2735,0.2277,106,0.9140625,True,124,0.984375,0.06,True,29,6eac0fb5c8172800f0e8ec15f1855f2279f091e7
WhatsApp Ptt 2026-09-06 at 10.14.31 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.31 PM.wav,0.9935,0.0,115,0.94921875,True,115,0.94921875,0.0,True,1,34e382144aa3b05590471b1a4bcf30961ef923e8
WhatsApp Ptt 2026-09-06 at 10.14.40 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.40 PM.wav,1.6535,0.4128,-128,0.0,False,-48,0.3125,0.02,False,67,6853eb71b924937f630e1185279e4fd0e60126d6
WhatsApp Ptt 2026-09-06 at 10.14.48 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.48 PM.wav,1.4735,0.3902,-125,0.01171875,False,43,0.66796875,0.04,True,49,3fe4172882c88e7a6e07997fa70dd179c255e89a
WhatsApp Ptt 2026-09-06 at 10.14.53 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.14.53 PM.wav,1.2535,0.2202,-127,0.00390625,False,-66,0.2421875,0.01,False,27,c78a2cee0b460302e55a1064e2e89b89046ad103
WhatsApp Ptt 2026-09-06 at 10.15.01 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.15.01 PM.wav,1.4535,0.1819,-106,0.0859375,False,90,0.8515625,0.25,True,47,b96b15e721e89ac29850d106f0f38241e82d3e49
WhatsApp Ptt 2026-09-06 at 10.15.59 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.15.59 PM.wav,1.4535,0.2146,-84,0.171875,False,104,0.90625,0.01,True,47,bebfe2dfe6cde8cf4e6da03cfbc804139021ae8f
WhatsApp Ptt 2026-09-06 at 10.16.10 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.10 PM.wav,1.6535,0.4144,123,0.98046875,True,127,0.99609375,0.48,True,67,5a56427e661ba5dde592b39a1130cf69b7ebed70
WhatsApp Ptt 2026-09-06 at 10.16.17 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.17 PM.wav,1.3335,0.3172,93,0.86328125,True,102,0.8984375,0.23,True,35,ac2076af9e77a571d584f65fb5a66c2335773ca1
WhatsApp Ptt 2026-09-06 at 10.16.21 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.21 PM.wav,1.3935,0.1963,-102,0.1015625,False,115,0.94921875,0.01,True,41,38962941683fd8e5cd1621cdaa4f8147ebafb0de
WhatsApp Ptt 2026-09-06 at 10.16.28 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.28 PM.wav,1.2335,0.2101,17,0.56640625,True,104,0.90625,0.02,True,25,137a1e30f14e63229a033e9a481db1b0c0eab10d
WhatsApp Ptt 2026-09-06 at 10.16.35 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.35 PM.wav,0.8535,0.0,119,0.96484375,True,119,0.96484375,0.0,True,1,b43fde75c316a7ecfcc826faf34addb616d29ac9
WhatsApp Ptt 2026-09-06 at 10.16.39 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.39 PM.wav,1.1335,0.1335,66,0.7578125,True,113,0.94140625,0.09,True,15,901b93af9b5c7e600b13bee38427bf8e758da3ee
WhatsApp Ptt 2026-09-06 at 10.16.43 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.43 PM.wav,1.2335,0.1731,124,0.984375,True,127,0.99609375,0.01,True,25,c64c9cd3636edadca96cae98fb71535272db7d8e
WhatsApp Ptt 2026-09-06 at 10.16.48 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.48 PM.wav,1.4535,0.2395,-27,0.39453125,False,124,0.984375,0.27,True,47,3188e34a7f0e718faa2aef13740edc1777c6fd77
WhatsApp Ptt 2026-09-06 at 10.16.53 PM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Ptt 2026-09-06 at 10.16.53 PM.wav,1.7335,0.1867,126,0.9921875,True,127,0.99609375,0.0,True,75,b96fe79c8482219912aadda4c97131c7d3c66f20
